island	sitename	depthname	quad	species	colony	year_t	allfate_t	fate_t	fusee_t	area_t	peri_t	P:A	NumFeatures	P:A>10	
Ma	HonN	03m	4	PC	01	2000	R	R		1.020702	4.248193	4.16203064165643	0	0	
Ma	HonN	03m	4	PL	01	2000	S	S		29.766100	36.784171	1.23577395090388	0	0	
Ma	HonN	03m	4	PL	02	2000	S	S		8.229605	12.832653	1.55932793858271	0	0	
Ma	HonN	03m	4	PL	03	2000	S	S		12.903014	15.365990	1.19088377335714	0	0	
Ma	HonN	03m	4	PL	04	2000	D	D					0		
Ma	HonN	03m	4	PL	05	2000	D	D					0		
Ma	HonN	03m	4	PL	06	2000	S	S		6.058123	12.036073	1.98676603297754	0	0	
Ma	HonN	03m	4	PL	07	2000	S	S		0.571719	3.538618	6.18943571929567	0	0	
Ma	HonN	03m	4	PM	01	2000	S	S		79.566490	51.515409	0.647451068911045	0	0	
Ma	HonN	03m	5	PL	01	2000	S	S		34.805950	44.707010	1.28446458148679	0	0	
Ma	HonN	03m	5	PL	02	2000	S	S		0.626777	3.322012	5.3001498140487	0	0	
Ma	HonN	03m	5	PL	03	2000	I	I		5.166281	13.683324	2.64858299422738	0	0	
Ma	HonN	03m	5	PL	03a	2000	I	I		2.854876	7.701154	2.69754413151394	0	0	
Ma	HonN	03m	5	PL	03b	2000	I	I		0.637355	4.659400	7.31052553129731	0	0	
Ma	HonN	03m	5	PL	03c	2000	I	I		0.441653	3.293715	7.45769869105384	0	0	
Ma	HonN	03m	5	PL	04	2000	S	S		2.677686	7.321385	2.7342208907243	0	0	
Ma	HonN	03m	5	PL	05	2000	D	D					0		
Ma	HonN	03m	5	PL	06	2000	S	S		1.994050	5.844025	2.93073142599233	0	0	
Ma	HonN	03m	5	PL	07	2000	S	S		3.941818	11.480205	2.91241376441023	0	0	
Ma	HonN	03m	5	PL	08	2000	S	S		0.781488	3.625399	4.63909746534816	0	0	
Ma	HonN	03m	5	PL	09	2000	S	S		7.063802	11.014030	1.55922122392445	0	0	
Ma	HonN	03m	5	PL	10	2000	S	S		0.915041	4.267467	4.66368938659579	0	0	
Ma	HonN	03m	5	PL	11	2000	S	S		6.277025	14.320223	2.28137103165911	0	0	
Ma	HonN	03m	5	PL	12	2000	S	S		3.644298	8.011537	2.1983759286425	0	0	
Ma	HonN	03m	5	PL	13	2000	S	S		3.834711	10.330874	2.69404239328596	0	0	
Ma	HonN	03m	5	PL	14	2000	I	I		7.202645	16.285373	2.26102674781278	0	0	
Ma	HonN	03m	5	PL	14a	2000	I	I		4.764298	9.861044	2.06977901046492	0	0	
Ma	HonN	03m	5	PL	14b	2000	I	I		3.686612	9.408861	2.55217012259495	0	0	
Ma	HonN	03m	5	PL	15	2000	S	S		8.194380	12.589074	1.53630585840539	0	0	
Ma	HonN	03m	5	PL	16	2000	S	S		6.801983	16.613716	2.4424812587741	0	0	
Ma	HonN	03m	5	PL	17	2000	D	D					0		
Ma	HonN	03m	5	PL	18	2000	S	S		5.738843	16.182208	2.81976837491459	0	0	
Ma	HonN	03m	5	PL	19	2000	U	U	20				0		
Ma	HonN	03m	5	PL	20	2000	U	U		129.652893	102.004922	0.786753921487891	0	0	
Ma	HonN	03m	5	PL	21	2000	S	S		1.560331	7.018625	4.49816417157642	0	0	
Ma	HonN	03m	5	PL	22	2000	U	U	20				0		
Ma	HonN	03m	5	PL	23	2000	U	U		17.168926	27.988041	1.63015677276494	0	0	
Ma	HonN	03m	5	PL	24	2000	U	U	23				0		
Ma	HonN	03m	5	PL	25	2000	U	U	20				0		
Ma	HonN	03m	5	PL	26	2000	U	U	20				0		
Ma	HonN	03m	5	PL	27	2000	S	S		15.321653	21.852794	1.42626869307117	0	0	
Ma	HonN	03m	5	PL	28	2000	S	S		0.975868	4.253161	4.35833637336197	0	0	
Ma	HonN	03m	5	PL	29	2000	S	S		0.276364	2.300489	8.32412687614885	0	0	
Ma	HonN	03m	5	PL	30	2000	S	S		0.445620	2.917601	6.54728468201607	0	0	
Ma	HonN	03m	5	PL	31	2000	D	D					0		
Ma	HonN	03m	5	PL	32	2000	S	S		31.596694	31.678545	1.00259049253697	0	0	
Ma	HonN	03m	5	PL	33	2000	S	S		10.563967	19.567237	1.85226222308343	0	0	
Ma	HonN	03m	5	PL	34	2000	S	S		3.054545	8.045003	2.63378113597934	0	0	
Ma	HonN	03m	5	PL	35	2000	D	D					0		
Ma	HonN	03m	5	PL	36	2000	S	S		10.029752	21.308097	2.12448892056354	0	0	
Ma	HonN	03m	5	PL	37	2000	S	S		0.952066	4.455211	4.67951906695544	0	0	
Ma	HonN	03m	5	PL	38	2000	S	S		11.847934	18.670754	1.57586580073792	0	0	
Ma	HonN	03m	5	PL	39	2000	S	S		2.856198	9.005077	3.15281958743757	0	0	
Ma	HonN	03m	5	PL	40	2000	I	I		1.525950	5.978829	3.91810282119336	0	0	
Ma	HonN	03m	5	PL	40a	2000	I	I		0.905785	4.382483	4.83832587203365	0	0	
Ma	HonN	03m	5	PL	41	2000	S	S		0.276364	2.435293	8.81190386591597	0	0	
Ma	HonN	03m	5	PL	42	2000	S	S		0.831736	3.996032	4.80444756509277	0	0	
Ma	HonN	03m	5	PL	43	2000	S	S		0.803967	4.583018	5.70050512023504	0	0	
Ma	HonN	03m	5	PL	44	2000	I	I		1.848595	9.084173	4.91409584035443	0	0	
Ma	HonN	03m	5	PL	44a	2000	I	I		0.966612	4.687698	4.84961701282417	0	0	
Ma	HonN	03m	5	PL	45	2000	S	S		3.892893	11.479004	2.94870781190236	0	0	
Ma	HonN	03m	5	PL	46	2000	S	S		0.878017	4.173438	4.75325420806203	0	0	
Ma	HonN	03m	5	PL	47	2000	S	S		0.405950	2.607218	6.42251016134992	0	0	
Ma	HonN	03m	5	PL	48	2000	S	S		0.971901	4.063590	4.1810739982776	0	0	
Ma	HonN	03m	5	PL	49	2000	S	S		0.540826	2.899954	5.3620831838706	0	0	
Ma	HonN	03m	5	PL	50	2000	R	R		1.192727	5.118579	4.29149252092055	0	0	
Ma	HonN	03m	5	PL	51	2000	R	R		2.480661	9.712248	3.9151855090236	0	0	
Ma	HonN	03m	5	PL	52	2000	R	R		0.811901	4.235515	5.21678751473394	0	0	
Ma	HonN	03m	5	PL	53	2000	R	R		0.495868	2.701246	5.44751022449523	0	0	
Ma	HonN	03m	5	PL	54	2000	R	R		1.170248	4.400443	3.76026534546524	0	0	
Ma	HonN	03m	5	MC	01	2000	S	S		2.160661	6.892331	3.18991780755982	0	0	
Ma	HonN	03m	5	MC	02	2000	D	D					0		
Ma	HonN	03m	5	MC	03	2000	S	S		3.891570	9.240278	2.3744344827409	0	0	
Ma	HonN	03m	5	MC	04	2000	S	S		9.908099	16.538848	1.66922514601439	0	0	
Ma	HonN	03m	5	MC	05	2000	S	S		0.126942	1.346211	10.6049298104646	0	1	
Ma	HonN	03m	5	MC	06	2000	S	S		0.298843	2.401514	8.03603899037287	0	0	
Ma	HonN	03m	5	MC	07	2000	D	D					0		
Ma	HonN	03m	5	MC	08	2000	S	S		0.462810	2.880480	6.22389317430479	0	0	
Ma	HonN	03m	5	MC	09	2000	S	S		0.905785	4.588501	5.06577278272438	0	0	
Ma	HonN	03m	5	MC	10	2000	D	D					0		
Ma	HonN	03m	5	MC	11	2000	S	S		1.785124	8.156992	4.56942598945507	0	0	
Ma	HonN	03m	5	MC	12	2000	S	S		3.077025	8.422632	2.73726472810588	0	0	
Ma	HonN	03m	5	MC	13	2000	I	I		0.191736	1.709848	8.91772019860642	0	0	
Ma	HonN	03m	5	MC	13a	2000	I	I		0.170579	1.777093	10.4180057334138	0	1	
Ma	HonN	03m	5	MC	14	2000	D	D					0		
Ma	HonN	03m	5	MC	15	2000	D	D					0		
Ma	HonN	03m	5	MC	16	2000	S	S		0.814545	3.735247	4.58568525986901	0	0	
Ma	HonN	03m	5	MC	17	2000	S	S		1.717686	5.680924	3.30731227942709	0	0	
Ma	HonN	03m	5	MC	18	2000	D	D					0		
Ma	HonN	03m	5	MC	19	2000	D	D					0		
Ma	HonN	03m	5	MC	20	2000	S	S		0.469421	2.829054	6.02668819673598	0	0	
Ma	HonN	03m	5	MC	21	2000	S	S		3.550413	8.864477	2.49674530822189	0	0	
Ma	HonN	03m	5	MC	22	2000	S	S		0.515702	3.054232	5.92247460742832	0	0	
Ma	HonN	03m	5	MC	23	2000	S	S		9.676694	29.335767	3.03158981776214	0	0	
Ma	HonN	03m	5	MC	24	2000	D	D					0		
Ma	HonN	03m	5	MC	25	2000	S	S		3.559669	9.098792	2.55607810726222	0	0	
Ma	HonN	03m	5	MC	26	2000	D	D					0		
Ma	HonN	03m	5	MC	27	2000	S	S		1.999339	7.286092	3.64425042476539	0	0	
Ma	HonN	03m	5	MC	28	2000	S	S		1.467769	6.340638	4.31991546353684	0	0	
Ma	HonN	03m	5	MC	29	2000	U	U	30				0		
Ma	HonN	03m	5	MC	30	2000	U	U		13.642314	24.362642	1.7858144886564	0	0	
Ma	HonN	03m	5	MC	31	2000	U	U	30				0		
Ma	HonN	03m	5	MC	32	2000	U	U	30				0		
Ma	HonN	03m	5	MC	33	2000	U	U	30				0		
Ma	HonN	03m	5	MC	34	2000	U	U	30				0		
Ma	HonN	03m	5	MC	35	2000	R	R		0.277686	2.131906	7.67739821236937	0	0	
Ma	HonN	03m	5	MC	36	2000	R	R		0.580496	3.020453	5.20322792921915	0	0	
Ma	HonN	03m	5	MC	37	2000	R	R		2.447603	7.894694	3.22547978573323	0	0	
Ma	HonN	03m	5	MC	38	2000	R	R		0.495868	3.189036	6.43121959876419	0	0	
Ma	HonN	03m	1	MC	01	2002	SS	S		8.190244	15.639586	1.90953847040454	1	0	
Ma	HonN	03m	1	MC	02	2002	ID	D					0		
Ma	HonN	03m	1	MC	02a	2002	ID	D					0		
Ma	HonN	03m	1	MC	03	2002	II	I		2.219300	10.255912	4.62123732708512	0	0	
Ma	HonN	03m	1	MC	03a	2002	ID	D					0		
Ma	HonN	03m	1	MC	03b	2002	I	I		0.632416	4.068890	6.4338821282194	0	0	
Ma	HonN	03m	1	MC	04	2002	IS	S		239.377973	141.399750	0.590696580090099	0	0	
Ma	HonN	03m	1	MC	04a	2002	IS	S		0.836296	5.824851	6.9650590221644	0	0	
Ma	HonN	03m	1	MC	05	2002	SI	I		3.749046	8.027110	2.14110736438017	0	0	
Ma	HonN	03m	1	MC	05a	2002	I	I		0.828504	3.553830	4.28945424524203	0	0	
Ma	HonN	03m	1	MC	06	2002	SU	U		61.093742	55.318284	0.905465636725935	0	0	
Ma	HonN	03m	1	MC	07	2002	SU	U	06				0		
Ma	HonN	03m	1	MC	08	2002	SS	S		34.068663	52.314488	1.53556034764264	1	0	
Ma	HonN	03m	1	MC	09	2002	SS	S		35.582826	38.310518	1.07665754260215	0	0	
Ma	HonN	03m	1	MC	10	2002	R	R		7.040987	13.017571	1.84882758624608	0	0	
Ma	HonN	03m	1	MC	11	2002	R	R		3.234802	8.413702	2.60099443489895	0	0	
Ma	HonN	03m	1	MC	12	2002	R	R		0.992127	4.547163	4.58324690286627	0	0	
Ma	HonN	03m	1	PC	01	2002	SS	S		2.086844	6.072731	2.91000716871985	0	0	
Ma	HonN	03m	1	PC	02	2002	SI	I		8.908368	18.660870	2.09475742358196	0	0	
Ma	HonN	03m	1	PC	02a	2002	I	I		7.755215	19.465718	2.51001655015367	0	0	
Ma	HonN	03m	1	PC	02b	2002	I	I		10.967941	23.606679	2.15233460865626	1	0	
Ma	HonN	03m	1	PC	02c	2002	I	I		1.415470	5.519075	3.89911124926703	0	0	
Ma	HonN	03m	1	PC	03	2002	SD	D					0		
Ma	HonN	03m	1	PC	04	2002	SD	D					0		
Ma	HonN	03m	1	PC	05	2002	SS	S		19.133512	34.205153	1.78770907296057	1	0	
Ma	HonN	03m	1	PC	06	2002	SS	S		8.417499	15.380841	1.82724595512277	0	0	
Ma	HonN	03m	1	PC	08	2002	ID	D					0		
Ma	HonN	03m	1	PC	08a	2002	IS	S		6.759192	12.287485	1.81789258242701	0	0	
Ma	HonN	03m	1	PC	10	2002	SD	D					0		
Ma	HonN	03m	1	PC	11	2002	SS	S		1.732327	5.895112	3.40300185819421	0	0	
Ma	HonN	03m	1	PC	12	2002	SS	S		3.630874	9.215239	2.53802225029015	0	0	
Ma	HonN	03m	1	PC	13	2002	SS	S		4.124341	10.396434	2.5207503453279	0	0	
Ma	HonN	03m	1	PC	14	2002	SI	I		4.750264	10.684722	2.24929014471617	0	0	
Ma	HonN	03m	1	PC	14a	2002	I	I		3.477640	8.375105	2.4082725641527	0	0	
Ma	HonN	03m	1	PC	14b	2002	I	I		2.433569	6.923109	2.84483776708201	0	0	
Ma	HonN	03m	1	PC	15	2002	SD	D					0		
Ma	HonN	03m	1	PC	16	2002	SS	S		50.284230	55.774827	1.10919123152527	0	0	
Ma	HonN	03m	1	PC	17	2002	UI	I		62.228715	76.979329	1.23703870472016	1	0	
Ma	HonN	03m	1	PC	17a	2002	I	I		1.041474	4.162071	3.99632732070124	0	0	
Ma	HonN	03m	1	PC	17b	2002	I	I		0.553202	2.884383	5.21397789595844	0	0	
Ma	HonN	03m	1	PC	19	2002	IS	S		4.934664	10.983565	2.22579794693215	0	0	
Ma	HonN	03m	1	PC	19a	2002	IS	S		9.026540	18.762795	2.0786253647577	0	0	
Ma	HonN	03m	1	PC	19b	2002	IS	S		2.377729	6.696649	2.81640548607516	0	0	
Ma	HonN	03m	1	PC	20	2002	US	S		25.301842	44.105827	1.7431864051637	0	0	
Ma	HonN	03m	1	PC	22	2002	SS	S		2.527068	7.180044	2.84125476639331	0	0	
Ma	HonN	03m	1	PC	23	2002	RS	S		4.837270	10.137999	2.09581003334525	0	0	
Ma	HonN	03m	1	PC	24	2002	RS	S		3.268566	9.011388	2.75698517331454	0	0	
Ma	HonN	03m	1	PC	25	2002	R	R		1.805048	6.561248	3.6349437798884	0	0	
Ma	HonN	03m	1	PC	26	2002	R	R		3.760734	12.941256	3.44115164752413	0	0	
Ma	HonN	03m	1	PC	27	2002	R	R		1.586884	5.200933	3.27745002155167	0	0	
Ma	HonN	03m	1	PL	01	2002	SI	I		35.163380	34.628220	0.98478075770873	0	0	
Ma	HonN	03m	1	PL	01a	2002	I	I		12.745719	16.145591	1.26674619140748	0	0	
Ma	HonN	03m	1	PL	02	2002	SI	I		40.457755	38.080747	0.94124716015508	0	0	
Ma	HonN	03m	1	PL	02a	2002	I	I		1.705056	6.585979	3.86261741549838	0	0	
Ma	HonN	03m	1	PL	03	2002	SI	I		5.041149	18.106903	3.59182063454185	0	0	
Ma	HonN	03m	1	PL	03a	2002	I	I		0.372697	3.165428	8.49330152912419	0	0	
Ma	HonN	03m	1	PL	03b	2002	I	I		12.296405	16.945317	1.37807082639194	0	0	
Ma	HonN	03m	1	PL	04	2002	SI	I		178.063469	87.523786	0.491531398840713	0	0	
Ma	HonN	03m	1	PL	04a	2002	I	I		1.758299	6.487365	3.68956872522819	0	0	
Ma	HonN	03m	1	PL	05	2002	SD	D					0		
Ma	HonN	03m	1	PL	06	2002	SI	I		15.894814	32.994104	2.0757779235416	0	0	
Ma	HonN	03m	1	PL	06a	2002	I	I		4.245110	11.320695	2.66676128533772	0	0	
Ma	HonN	03m	1	PL	07	2002	SS	S		13.118416	19.141265	1.45911404242707	0	0	
Ma	HonN	03m	1	PL	08	2002	SD	D					0		
Ma	HonN	03m	1	PL	09	2002	RU	U		54.882558	54.720652	0.997049955288163	0	0	
Ma	HonN	03m	1	PL	10	2002	RU	U	09				0		
Ma	HonN	03m	1	PL	11	2002	RU	U	09				0		
Ma	HonN	03m	1	PV	01	2002	SD	D					0		
Ma	HonN	03m	1	PV	02	2002	SD	D					0		
Ma	HonN	03m	2	MC	01	2002	UI	I		3.113671	11.351580	3.64572236437311	0	0	
Ma	HonN	03m	2	MC	01a	2002	I	I		2.243098	9.443222	4.20990166278959	0	0	
Ma	HonN	03m	2	MC	03	2002	SD	D					0		
Ma	HonN	03m	2	MC	06	2002	SD	D					0		
Ma	HonN	03m	2	MC	11	2002	US	S		3.399380	9.673471	2.84565744341615	0	0	
Ma	HonN	03m	2	MC	12	2002	SS	S		0.532204	3.105257	5.8347118774004	0	0	
Ma	HonN	03m	2	MC	14	2002	SI	I		2.572504	7.774629	3.02220288092847	0	0	
Ma	HonN	03m	2	MC	14a	2002	I	I		1.389331	6.282217	4.52175687435176	0	0	
Ma	HonN	03m	2	MC	14b	2002	I	I		0.512036	3.410573	6.66080705262911	0	0	
Ma	HonN	03m	2	MC	15	2002	SD	D					0		
Ma	HonN	03m	2	MC	16	2002	IS	S		0.690184	4.654810	6.74430296848377	0	0	
Ma	HonN	03m	2	MC	16a	2002	ID	D					0		
Ma	HonN	03m	2	MC	17	2002	SS	S		0.580382	3.852856	6.63848293020804	0	0	
Ma	HonN	03m	2	MC	18	2002	SI	I		1.446473	5.828448	4.02942052841636	0	0	
Ma	HonN	03m	2	MC	18a	2002	I	I		0.165823	1.841701	11.106426732118	0	1	
Ma	HonN	03m	2	MC	19	2002	R	R		0.282348	2.690704	9.52974343717682	0	0	
Ma	HonN	03m	2	MC	22	2002	R	R		9.542690	26.048759	2.72970818500863	0	0	
Ma	HonN	03m	2	MC	23	2002	R	R		1.031915	4.816142	4.6671886734857	0	0	
Ma	HonN	03m	2	MC	24	2002	R	R		2.041421	8.439038	4.13390378564735	0	0	
Ma	HonN	03m	2	MC	25	2002	R	R		11.606519	19.145528	1.64954953332692	0	0	
Ma	HonN	03m	2	MC	26	2002	R	R		1.792686	5.929852	3.30780292812015	0	0	
Ma	HonN	03m	2	MC	27	2002	R	R		1.174209	5.767942	4.9121936554736	0	0	
Ma	HonN	03m	2	MC	28	2002	R	R		0.516518	3.704403	7.1718759075192	0	0	
Ma	HonN	03m	2	PC	01	2002	SI	I		14.620472	28.827698	1.97173511224535	0	0	
Ma	HonN	03m	2	PC	01a	2002	I	I		0.547890	3.095453	5.64977093942215	0	0	
Ma	HonN	03m	2	PC	03	2002	UI	I		1.957389	6.014435	3.0726825378093	0	0	
Ma	HonN	03m	2	PC	03a	2002	I	I		1.440871	5.162356	3.58280234663617	0	0	
Ma	HonN	03m	2	PC	04	2002	SD	D					0		
Ma	HonN	03m	2	PC	05	2002	SI	I		2.001085	6.724789	3.36057139002091	0	0	
Ma	HonN	03m	2	PC	05a	2002	I	I		1.655993	6.111081	3.69028190336553	0	0	
Ma	HonN	03m	2	PC	05b	2002	I	I		1.871116	6.295385	3.36450813311414	0	0	
Ma	HonN	03m	2	PL	01	2002	SS	S		0.601670	3.745301	6.22484252164808	0	0	
Ma	HonN	03m	2	PL	02	2002	SD	D					0		
Ma	HonN	03m	2	PL	03	2002	SU	U		24.668476	40.501655	1.64183855540975	0	0	
Ma	HonN	03m	2	PL	04	2002	SU	U	03				0		
Ma	HonN	03m	2	PL	05	2002	SS	S		19.738590	23.302307	1.1805456722086	0	0	
Ma	HonN	03m	2	PL	06	2002	SS	S		11.671504	16.159024	1.38448515289889	2	0	
Ma	HonN	03m	2	PL	07	2002	SS	S		18.832163	31.018928	1.64712508063997	0	0	
Ma	HonN	03m	2	PL	08	2002	SS	S		5.302988	9.402036	1.77296950323101	0	0	
Ma	HonN	03m	2	PL	09	2002	SS	S		10.169010	18.678591	1.83681508819443	0	0	
Ma	HonN	03m	2	PL	11	2002	SS	S		56.717214	39.911785	0.703697910831798	0	0	
Ma	HonN	03m	2	PL	12	2002	IU	U		31.473959	29.610572	0.940795913218289	0	0	
Ma	HonN	03m	2	PL	12a	2002	ID	D					0		
Ma	HonN	03m	2	PL	12b	2002	IU	U	12				0		
Ma	HonN	03m	2	PL	13	2002	SS	S		23.523398	30.555644	1.29894686133355	0	0	
Ma	HonN	03m	2	PL	14	2002	SD	D					0		
Ma	HonN	03m	2	PL	15	2002	SS	S		37.833511	31.642440	0.836360125286812	0	0	
Ma	HonN	03m	2	PL	16	2002	SS	S		0.841442	6.783901	8.06223245333606	0	0	
Ma	HonN	03m	2	PL	17	2002	SS	S		4.667705	12.352689	2.64641595816359	0	0	
Ma	HonN	03m	2	PL	18	2002	SS	S		4.441379	8.943221	2.01361356461585	0	0	
Ma	HonN	03m	2	PL	20	2002	SU	U	03				0		
Ma	HonN	03m	2	PL	21	2002	SD	D					0		
Ma	HonN	03m	2	PM	01	2002	R	R		20.815322	22.789714	1.09485282043679	0	0	
Ma	HonN	03m	2	PV	01	2002	SS	S		2.297999	8.024485	3.49194451346585	0	0	
Ma	HonN	03m	3	PL	01	2002	SD	D					0		
Ma	HonN	03m	3	PL	02	2002	SD	D					0		
Ma	HonN	03m	3	PL	03	2002	SD	D					0		
Ma	HonN	03m	3	PL	04	2002	SD	D					0		
Ma	HonN	03m	3	PL	05	2002	SD	D					0		
Ma	HonN	03m	3	PL	06	2002	SI	I		6.383897	13.693640	2.1450283424059	0	0	
Ma	HonN	03m	3	PL	06a	2002	I	I		0.711631	4.880981	6.8588650578741	0	0	
Ma	HonN	03m	3	PL	08	2002	SS	S		0.451911	2.668167	5.90418688635594	0	0	
Ma	HonN	03m	3	PL	09	2002	SD	D					0		
Ma	HonN	03m	3	PL	10	2002	SD	D					0		
Ma	HonN	03m	3	PL	11	2002	SD	D					0		
Ma	HonN	03m	3	PL	12	2002	SS	S		1.018099	5.186757	5.09455072640283	0	0	
Ma	HonN	03m	3	PL	13	2002	SD	D					0		
Ma	HonN	03m	3	PL	14	2002	SD	D					0		
Ma	HonN	03m	3	PL	15	2002	ID	D					0		
Ma	HonN	03m	3	PL	15a	2002	IS	S		0.641506	3.228756	5.03308776535216	0	0	
Ma	HonN	03m	3	PL	17	2002	UI	I		0.248032	2.216436	8.9360888917559	0	0	
Ma	HonN	03m	3	PL	17a	2002	I	I		0.710332	4.431061	6.23801405539945	0	0	
Ma	HonN	03m	3	PL	17b	2002	I	I		4.111355	14.469256	3.51933997429071	0	0	
Ma	HonN	03m	3	PL	19	2002	SS	S		3.623083	9.918472	2.73757791361666	0	0	
Ma	HonN	03m	3	PL	22	2002	SS	S		2.556935	6.770221	2.64778768330051	0	0	
Ma	HonN	03m	3	PL	23	2002	SS	S		0.637611	3.495935	5.48286494429989	0	0	
Ma	HonN	03m	3	PL	25	2002	SD	D					0		
Ma	HonN	03m	3	PL	26	2002	SD	D					0		
Ma	HonN	03m	3	PL	27	2002	SD	D					0		
Ma	HonN	03m	3	PL	28	2002	SD	D					0		
Ma	HonN	03m	3	PL	31	2002	SD	D					0		
Ma	HonN	03m	3	PL	32	2002	SS	S		3.588020	8.422757	2.34746656930563	0	0	
Ma	HonN	03m	3	PL	33	2002	SD	D					0		
Ma	HonN	03m	3	PL	34	2002	SD	D					0		
Ma	HonN	03m	3	PL	35	2002	SS	S		0.516841	3.030338	5.86319196812946	0	0	
Ma	HonN	03m	3	PL	36	2002	RS	S		0.145443	1.427265	9.81322579979786	0	0	
Ma	HonN	03m	3	PL	37	2002	RD	D					0		
Ma	HonN	03m	3	PL	38	2002	R	R		4.252902	11.018541	2.59082880348524	0	0	
Ma	HonN	03m	3	PL	39	2002	R	R		3.328301	8.250570	2.47891341558351	0	0	
Ma	HonN	03m	3	MC	01	2002	SD	D					0		
Ma	HonN	03m	3	MC	02	2002	SS	S		5.569678	13.934277	2.50181015850468	0	0	
Ma	HonN	03m	3	MC	05	2002	RD	D					0		
Ma	HonN	03m	3	MC	06	2002	RD	D					0		
Ma	HonN	03m	3	MC	03	2002	SS	S		1.415470	5.605013	3.95982465188241	0	0	
Ma	HonN	03m	3	MC	07	2002	R	R		0.505154	2.857841	5.65736587258539	0	0	
Ma	HonN	03m	3	MC	08	2002	R	R		0.432432	2.647057	6.12132543382543	0	0	
Ma	HonN	03m	3	MC	09	2002	R	R		0.423342	2.555687	6.03693231477151	0	0	
Ma	HonN	03m	3	MC	10	2002	R	R		1.860888	6.766910	3.63638757410441	0	0	
Ma	HonN	03m	3	MC	11	2002	R	R		2.162162	8.034043	3.71574516618089	0	0	
Ma	HonN	03m	4	MC	01	2002	SS	S		31.069438	32.295439	1.03946003143024	0	0	
Ma	HonN	03m	4	MC	02	2002	SU	U	04				0		
Ma	HonN	03m	4	MC	04	2002	MU	U		43.843873	59.353883	1.35375547228686	0	0	
Ma	HonN	03m	4	MC	04a	2002	ID	D					0		
Ma	HonN	03m	4	MC	05	2002	SU	U	04				0		
Ma	HonN	03m	4	MC	06	2002	SS	S		0.893649	3.803105	4.25570330185565	0	0	
Ma	HonN	03m	4	MC	07	2002	SD	D					0		
Ma	HonN	03m	4	MC	08	2002	RS	S		0.866101	3.901999	4.50524707857398	0	0	
Ma	HonN	03m	4	MC	09	2002	R	R		3.182314	8.190948	2.57389685618704	0	0	
Ma	HonN	03m	4	MC	10	2002	R	R		14.688452	24.090337	1.64008685190243	0	0	
Ma	HonN	03m	4	MC	12	2002	SD	D					0		
Ma	HonN	03m	4	MC	13	2002	RD	D					0		
Ma	HonN	03m	4	MF	01	2002	SS	S		1.088686	5.553410	5.10102086368338	0	0	
Ma	HonN	03m	4	MF	02	2002	SS	S		0.726158	3.890609	5.35779954224838	0	0	
Ma	HonN	03m	4	MF	03	2002	SD	D					0		
Ma	HonN	03m	4	MF	05	2002	SS	S		2.210430	7.394268	3.34517175391213	0	0	
Ma	HonN	03m	4	MF	06	2002	SS	S		48.540211	68.785365	1.4170800576042	0	0	
Ma	HonN	03m	4	MF	07	2002	R	R		10.118834	17.059951	1.68596016102251	0	0	
Ma	HonN	03m	4	MP	01	2002	UI	I		18.693893	21.561129	1.15337821822346	0	0	
Ma	HonN	03m	4	MP	01a	2002	I	I		6.850571	17.165231	2.50566427236503	0	0	
Ma	HonN	03m	4	PC	01	2002	RS	S		6.900157	15.216615	2.20525634416724	0	0	
Ma	HonN	03m	4	PL	01	2002	SI	I		17.778206	24.778114	1.39373534089998	0	0	
Ma	HonN	03m	4	PL	01a	2002	I	I		1.185655	5.708685	4.81479435417554	0	0	
Ma	HonN	03m	4	PL	02	2002	SD	D					0		
Ma	HonN	03m	4	PL	03	2002	SS	S		4.686421	9.982907	2.1301771650477	0	0	
Ma	HonN	03m	4	PL	06	2002	SS	S		3.602142	8.781786	2.43793442901474	0	0	
Ma	HonN	03m	4	PL	07	2002	SD	D					0		
Ma	HonN	03m	4	PL	08	2002	R	R		3.468811	9.711533	2.79967199135381	0	0	
Ma	HonN	03m	4	PL	09	2002	R	R		5.581171	11.430715	2.04808542866721	0	0	
Ma	HonN	03m	4	PM	01	2002	SS	S		107.110002	52.812963	0.493072187600183	0	0	
Ma	HonN	03m	5	PL	01	2002	SS	S		20.181479	30.856984	1.52897535408579	0	0	
Ma	HonN	03m	5	PL	02	2002	SD	D					0		
Ma	HonN	03m	5	PL	03	2002	IS	S		5.412548	10.839111	2.0025893534801	0	0	
Ma	HonN	03m	5	PL	03a	2002	IS	S		4.523009	8.939316	1.97640906750351	0	0	
Ma	HonN	03m	5	PL	03b	2002	IS	S		1.166139	5.432826	4.65881511552225	0	0	
Ma	HonN	03m	5	PL	03c	2002	ID	D					0		
Ma	HonN	03m	5	PL	04	2002	SS	S		6.326759	12.910213	2.04057290628583	0	0	
Ma	HonN	03m	5	PL	06	2002	SD	D					0		
Ma	HonN	03m	5	PL	07	2002	SS	S		1.240159	4.706984	3.79546816174378	0	0	
Ma	HonN	03m	5	PL	08	2002	SD	D					0		
Ma	HonN	03m	5	PL	09	2002	SD	D					0		
Ma	HonN	03m	5	PL	10	2002	SS	S		10.030355	16.346131	1.62966624810388	0	0	
Ma	HonN	03m	5	PL	11	2002	SS	S		1.315478	6.860091	5.21490363198776	0	0	
Ma	HonN	03m	5	PL	12	2002	SD	D					0		
Ma	HonN	03m	5	PL	13	2002	SS	S		0.807727	3.937111	4.87430901777457	0	0	
