Transect,Site,Transectnum,Date,Condition,transect area,spp,max diameter,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,18,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,19,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,3,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,5,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,3,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,3,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,24,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,16,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,7,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,7,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,12,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,20,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,5,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,15,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,12,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,7,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,14,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,4,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,4,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,5,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,16,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,22,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,11,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,19,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,19,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,12,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,18,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,20,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,21,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,16,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,12,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,13,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,15,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,5,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,16,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,2,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,4,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,4,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,3,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,5,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,2,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,2,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,11,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,20,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,3,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,3,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,14,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,29,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,12,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,11,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,14,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,15,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,60,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,13,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,37,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,17,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,13,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,12,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,28,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,3,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,2,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,5,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,3,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,3,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,4,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,16,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,14,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,28,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,9,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,7,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,5,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,36,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,26,,
OK16,Kahekili,19,6/23/2011,ok,10,mc,45,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,13,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,19,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,7,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,7,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,12,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,21,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,16,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,3,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,7,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,11,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,11,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,8,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,18,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,12,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,5,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,31,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,7,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,12,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,11,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,19,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,11,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,7,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,13,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,19,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,18,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,8,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,14,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,4,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,23,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,10,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,24,,
OK16,Kahekili,19,6/23/2011,ok,10,mp,17,,
OK16,Kahekili,19,6/23/2011,ok,10,pm,15,,
OK16,Kahekili,19,6/23/2011,ok,10,pm,23,,
OK16,Kahekili,19,6/23/2011,ok,10,pm,12,,
OK16,Kahekili,19,6/23/2011,ok,10,pm,4,,
OK16,Kahekili,19,6/23/2011,ok,10,pm,19,,
OK16,Kahekili,19,6/23/2011,ok,10,pm,10,,
OK16,Kahekili,19,6/23/2011,ok,10,pv,19,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,38,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,19,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,4,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,12,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,8,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,3,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,20,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,31,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,13,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,6,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,28,,
OK16,Kahekili,19,6/23/2011,ok,10,pc,10,,
P18,Kahekili,20,6/23/2011,ok,10,pl,37,,
P18,Kahekili,20,6/23/2011,ok,10,pl,11,,
P18,Kahekili,20,6/23/2011,ok,10,pl,9,,
P18,Kahekili,20,6/23/2011,ok,10,pl,5,,
P18,Kahekili,20,6/23/2011,ok,10,pl,5,,
P18,Kahekili,20,6/23/2011,ok,10,pl,18,,
P18,Kahekili,20,6/23/2011,ok,10,pl,7,,
P18,Kahekili,20,6/23/2011,ok,10,pl,4,,
P18,Kahekili,20,6/23/2011,ok,10,pl,16,,
P18,Kahekili,20,6/23/2011,ok,10,pl,14,,
P18,Kahekili,20,6/23/2011,ok,10,pl,36,,
P18,Kahekili,20,6/23/2011,ok,10,pl,22,,
P18,Kahekili,20,6/23/2011,ok,10,pl,13,,
P18,Kahekili,20,6/23/2011,ok,10,pl,15,,
P18,Kahekili,20,6/23/2011,ok,10,pl,26,,
P18,Kahekili,20,6/23/2011,ok,10,pl,8,,
P18,Kahekili,20,6/23/2011,ok,10,pl,25,,
P18,Kahekili,20,6/23/2011,ok,10,pl,4,,
P18,Kahekili,20,6/23/2011,ok,10,pl,2,,
P18,Kahekili,20,6/23/2011,ok,10,pl,12,,
P18,Kahekili,20,6/23/2011,ok,10,pl,6,,
P18,Kahekili,20,6/23/2011,ok,10,pl,23,,
P18,Kahekili,20,6/23/2011,ok,10,pl,10,,
P18,Kahekili,20,6/23/2011,ok,10,pl,12,,
P18,Kahekili,20,6/23/2011,ok,10,pl,23,,
P18,Kahekili,20,6/23/2011,ok,10,pl,20,,
P18,Kahekili,20,6/23/2011,ok,10,pl,13,,
P18,Kahekili,20,6/23/2011,ok,10,pl,78,,
P18,Kahekili,20,6/23/2011,ok,10,pl,14,,
P18,Kahekili,20,6/23/2011,ok,10,pl,9,,
P18,Kahekili,20,6/23/2011,ok,10,pl,6,,
P18,Kahekili,20,6/23/2011,ok,10,pl,25,,
P18,Kahekili,20,6/23/2011,ok,10,pl,12,,
P18,Kahekili,20,6/23/2011,ok,10,pl,5,,
P18,Kahekili,20,6/23/2011,ok,10,pl,3,,
P18,Kahekili,20,6/23/2011,ok,10,pl,45,,
P18,Kahekili,20,6/23/2011,ok,10,pl,4,,
P18,Kahekili,20,6/23/2011,ok,10,pl,20,,
P18,Kahekili,20,6/23/2011,ok,10,pl,32,,
P18,Kahekili,20,6/23/2011,ok,10,pl,23,,
P18,Kahekili,20,6/23/2011,ok,10,pl,12,,
P18,Kahekili,20,6/23/2011,ok,10,pl,7,,
P18,Kahekili,20,6/23/2011,ok,10,pl,31,,
P18,Kahekili,20,6/23/2011,ok,10,pl,60,,
P18,Kahekili,20,6/23/2011,ok,10,pc,18,,
P18,Kahekili,20,6/23/2011,ok,10,pc,6,,
P18,Kahekili,20,6/23/2011,ok,10,pc,6,,
P18,Kahekili,20,6/23/2011,ok,10,pc,16,,
P18,Kahekili,20,6/23/2011,ok,10,pc,5,,
P18,Kahekili,20,6/23/2011,ok,10,pc,7,,
P18,Kahekili,20,6/23/2011,ok,10,pc,18,,
P18,Kahekili,20,6/23/2011,ok,10,pc,4,,
P18,Kahekili,20,6/23/2011,ok,10,pc,4,,
P18,Kahekili,20,6/23/2011,ok,10,pc,7,,
P18,Kahekili,20,6/23/2011,ok,10,pc,7,,
P18,Kahekili,20,6/23/2011,ok,10,pc,16,,
P18,Kahekili,20,6/23/2011,ok,10,pc,3,,
P18,Kahekili,20,6/23/2011,ok,10,pc,4,,
P18,Kahekili,20,6/23/2011,ok,10,pc,9,,
P18,Kahekili,20,6/23/2011,ok,10,pc,6,,
P18,Kahekili,20,6/23/2011,ok,10,pc,12,,
P18,Kahekili,20,6/23/2011,ok,10,pc,15,,
P18,Kahekili,20,6/23/2011,ok,10,pc,3,,
P18,Kahekili,20,6/23/2011,ok,10,pc,9,,
P18,Kahekili,20,6/23/2011,ok,10,pc,20,,
P18,Kahekili,20,6/23/2011,ok,10,pc,4,,
P18,Kahekili,20,6/23/2011,ok,10,pc,9,,
P18,Kahekili,20,6/23/2011,ok,10,pc,2,,
P18,Kahekili,20,6/23/2011,ok,10,pc,4,,
P18,Kahekili,20,6/23/2011,ok,10,pc,11,,
P18,Kahekili,20,6/23/2011,ok,10,pc,4,,
P18,Kahekili,20,6/23/2011,ok,10,pc,4,,
P18,Kahekili,20,6/23/2011,ok,10,pc,12,,
P18,Kahekili,20,6/23/2011,ok,10,pc,9,,
P18,Kahekili,20,6/23/2011,ok,10,mc,10,,
P18,Kahekili,20,6/23/2011,ok,10,mc,9,,
P18,Kahekili,20,6/23/2011,ok,10,mc,6,,
P18,Kahekili,20,6/23/2011,ok,10,mc,6,,
P18,Kahekili,20,6/23/2011,ok,10,mc,8,,
P18,Kahekili,20,6/23/2011,ok,10,mc,11,,
P18,Kahekili,20,6/23/2011,ok,10,mc,12,,
P18,Kahekili,20,6/23/2011,ok,10,mc,5,,
P18,Kahekili,20,6/23/2011,ok,10,mc,6,,
P18,Kahekili,20,6/23/2011,ok,10,mc,8,,
P18,Kahekili,20,6/23/2011,ok,10,mc,6,,
P18,Kahekili,20,6/23/2011,ok,10,mc,4,,
P18,Kahekili,20,6/23/2011,ok,10,mc,4,,
P18,Kahekili,20,6/23/2011,ok,10,mc,3,,
P18,Kahekili,20,6/23/2011,ok,10,mc,3,,
P18,Kahekili,20,6/23/2011,ok,10,mc,3,,
P18,Kahekili,20,6/23/2011,ok,10,mc,17,,
P18,Kahekili,20,6/23/2011,ok,10,mc,12,,
P18,Kahekili,20,6/23/2011,ok,10,mc,15,,
P18,Kahekili,20,6/23/2011,ok,10,mc,7,,
P18,Kahekili,20,6/23/2011,ok,10,mc,18,,
P18,Kahekili,20,6/23/2011,ok,10,mc,27,,
P18,Kahekili,20,6/23/2011,ok,10,mc,32,,
P18,Kahekili,20,6/23/2011,ok,10,mc,23,,
P18,Kahekili,20,6/23/2011,ok,10,mc,10,,
P18,Kahekili,20,6/23/2011,ok,10,mc,5,,
P18,Kahekili,20,6/23/2011,ok,10,mc,1,,
P18,Kahekili,20,6/23/2011,ok,10,mc,3,,
P18,Kahekili,20,6/23/2011,ok,10,mc,4,,
P18,Kahekili,20,6/23/2011,ok,10,mc,7,,
P18,Kahekili,20,6/23/2011,ok,10,mc,5,,
P18,Kahekili,20,6/23/2011,ok,10,mc,3,,
P18,Kahekili,20,6/23/2011,ok,10,mc,4,,
P18,Kahekili,20,6/23/2011,ok,10,mc,2,,
P18,Kahekili,20,6/23/2011,ok,10,mc,2,,
P18,Kahekili,20,6/23/2011,ok,10,mc,2,,
P18,Kahekili,20,6/23/2011,ok,10,mc,2,,
P18,Kahekili,20,6/23/2011,ok,10,mc,1,,
P18,Kahekili,20,6/23/2011,ok,10,mp,49,,
P18,Kahekili,20,6/23/2011,ok,10,mp,10,,
P18,Kahekili,20,6/23/2011,ok,10,mp,8,,
P18,Kahekili,20,6/23/2011,ok,10,mp,8,,
P18,Kahekili,20,6/23/2011,ok,10,mp,12,,
P18,Kahekili,20,6/23/2011,ok,10,mp,40,,
P18,Kahekili,20,6/23/2011,ok,10,mp,20,,
P18,Kahekili,20,6/23/2011,ok,10,mp,13,,
P18,Kahekili,20,6/23/2011,ok,10,mp,11,,
P18,Kahekili,20,6/23/2011,ok,10,mp,14,,
P18,Kahekili,20,6/23/2011,ok,10,mp,13,,
P18,Kahekili,20,6/23/2011,ok,10,mp,27,,
P18,Kahekili,20,6/23/2011,ok,10,mp,20,,
P18,Kahekili,20,6/23/2011,ok,10,mp,6,,
P18,Kahekili,20,6/23/2011,ok,10,mp,3,,
P18,Kahekili,20,6/23/2011,ok,10,mp,9,,
P18,Kahekili,20,6/23/2011,ok,10,mp,30,,
P18,Kahekili,20,6/23/2011,ok,10,mp,16,,
P18,Kahekili,20,6/23/2011,ok,10,mp,10,,
P18,Kahekili,20,6/23/2011,ok,10,mp,14,,
P18,Kahekili,20,6/23/2011,ok,10,mp,12,,
P18,Kahekili,20,6/23/2011,ok,10,mp,10,,
P18,Kahekili,20,6/23/2011,ok,10,mp,18,,
P18,Kahekili,20,6/23/2011,ok,10,mp,22,,
P18,Kahekili,20,6/23/2011,ok,10,mp,14,,
P18,Kahekili,20,6/23/2011,ok,10,mp,14,,
P18,Kahekili,20,6/23/2011,ok,10,mp,24,,
P18,Kahekili,20,6/23/2011,ok,10,mp,6,,
P18,Kahekili,20,6/23/2011,ok,10,mp,15,,
P18,Kahekili,20,6/23/2011,ok,10,mp,22,,
P18,Kahekili,20,6/23/2011,ok,10,mp,18,,
P18,Kahekili,20,6/23/2011,ok,10,mp,12,,
P18,Kahekili,20,6/23/2011,ok,10,mp,24,,
P18,Kahekili,20,6/23/2011,ok,10,mp,16,,
P18,Kahekili,20,6/23/2011,ok,10,mp,17,,
P18,Kahekili,20,6/23/2011,ok,10,mp,15,,
P18,Kahekili,20,6/23/2011,ok,10,mp,10,,
P18,Kahekili,20,6/23/2011,ok,10,mp,7,,
P18,Kahekili,20,6/23/2011,ok,10,mp,19,,
P18,Kahekili,20,6/23/2011,ok,10,mp,7,,
P18,Kahekili,20,6/23/2011,ok,10,mp,14,,
P18,Kahekili,20,6/23/2011,ok,10,mp,13,,
P18,Kahekili,20,6/23/2011,ok,10,pm,13,,
P18,Kahekili,20,6/23/2011,ok,10,pm,7,,
P18,Kahekili,20,6/23/2011,ok,10,pm,15,,
P18,Kahekili,20,6/23/2011,ok,10,pm,11,,
P18,Kahekili,20,6/23/2011,ok,10,pm,7,,
P18,Kahekili,20,6/23/2011,ok,10,pm,22,,
P18,Kahekili,20,6/23/2011,ok,10,pm,13,,
P18,Kahekili,20,6/23/2011,ok,10,pm,23,,
P18,Kahekili,20,6/23/2011,ok,10,pm,16,,
P18,Kahekili,20,6/23/2011,ok,10,pm,16,,
P18,Kahekili,20,6/23/2011,ok,10,pm,12,,
P18,Kahekili,20,6/23/2011,ok,10,picture,11,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,45,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,19,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,11,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,34,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,39,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,12,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,12,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,5,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,3,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,4,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,12,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,37,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,19,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,18,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,6,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,15,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,19,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,11,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,4,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,31,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,29,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,19,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,11,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,20,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,22,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,26,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,39,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,2,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,9,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,14,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,24,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,32,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,19,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,14,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,31,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,40,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,30,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,31,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,40,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,8,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,22,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,10,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,13,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,12,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,26,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,14,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,22,,
OK17,Kahekili,21,6/23/2011,ok,10,pl,21,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,20,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,21,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,11,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,10,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,8,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,3,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,3,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,11,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,12,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,9,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,3,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,6,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,3,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,4,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,12,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,10,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,11,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,5,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,4,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,10,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,3,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,16,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,3,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,6,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,12,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,25,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,9,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,9,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,12,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,11,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,10,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,11,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,8,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,12,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,6,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,4,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,16,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,10,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,9,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,15,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,19,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,16,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,6,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,8,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,13,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,11,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,8,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,10,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,13,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,17,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,2,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,7,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,5,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,13,,
OK17,Kahekili,21,6/23/2011,ok,10,pc,10,,
